1591917228.128440    1.522413    11.233893    0.681899
1591917228.161770    2.781015    9.076568    0.877475
1591917228.195180    2.640804    9.511116    0.093524
1591917228.2284400    2.502240    10.232519    0.753276
1591917228.261830    1.911471    9.684845    0.859668
1591917228.295040    1.472284    9.721506    0.761955
1591917228.328360    1.468244    9.383325    0.101754
1591917228.361780    1.120187    10.961254    0.386813
1591917228.395010    1.147720    10.369287    0.769287
1591917228.428440    2.026692    9.887454    0.860715
1591917228.461680    2.077120    10.107870    0.016909
1591917228.495100    1.172860    9.656414    0.450409
1591917228.528430    0.767042    8.793603    0.218621
1591917228.560860    1.874211    8.919299    0.031274
1591917228.5951200    2.807351    7.710826    -0.251840
1591917228.628460    2.680758    9.506178    -0.519093
1591917228.661170    2.019359    8.496274    -0.830040
1591917228.6951700    2.154632    9.366267    -1.116446
1591917228.728430    2.482937    9.796026    -1.624615
1591917228.761810    2.170344    8.816049    -1.258752
1591917228.795180    2.260725    11.853842    1.578677
1591917228.828420    1.523760    9.893739    -0.940023
1591917228.861680    1.448043    9.384522    -0.991050
1591917228.894670    2.328960    9.217078    -1.754501
1591917228.92842    2.551620    9.046790    -1.985841
1591917228.961680    2.358738    9.313295    -1.163432
1591917228.9950100    2.281225    9.500940    -0.853533
1591917229.028340    2.266710    9.412804    -1.039233
1591917229.0618900    2.171840    9.300426    -1.321899
1591917229.094180    2.324919    9.322123    -1.262044
1591917229.128330    2.197877    9.424625    -1.242291
1591917229.1616700    2.070685    9.391855    -1.295862
1591917229.1951000    2.005144    9.393949    -1.328183
1591917229.2284200    2.274791    9.384971    -1.310975
1591917229.261750    2.400486    9.264663    -1.329829
1591917229.2950000    2.216731    9.351303    -1.273117
1591917229.328350    2.429965    9.418789    -1.235558
1591917229.361750    2.285565    9.179668    -1.307384
1591917229.3950000    1.901445    9.117718    -1.347786
1591917229.4283300    2.241272    9.600599    -0.899023
1591917229.4616700    2.470966    9.706842    -0.547524
1591917229.495000    2.480842    8.918850    -1.228375
1591917229.528410    2.625092    9.532364    -1.110461
1591917229.561660    2.284667    9.265261    -1.022923
1591917229.59499    2.383428    9.394398    -1.267431
1591917229.627500    2.100762    9.292346    -1.136797
1591917229.661640    1.814506    9.434801    -1.321001
1591917229.694990    1.500865    9.526528    -1.287931
1591917229.728340    1.727566    9.534010    -1.370830
1591917229.761670    2.201468    9.506776    -1.426795
1591917229.794980    2.289006    9.335890    -1.352425
1591917229.828340    2.148497    9.266608    -1.218349
1591917229.861770    2.168997    9.331700    -1.098340
1591917229.89499    2.534262    9.389610    -1.025317
1591917229.928320    2.722207    9.356690    -1.014992
1591917229.961650    2.627936    9.269601    -1.041029
1591917229.99504    2.415301    9.266758    -1.000627
1591917230.0283500    2.481141    9.356989    -0.974739
1591917230.061650    2.597410    9.358485    -1.026364
1591917230.094950    2.343325    9.279926    -1.142333
1591917230.1283100    2.158672    9.348609    -1.084873
1591917230.161650    2.182764    9.368960    -1.078289
1591917230.194980    2.085649    9.455151    -1.151012
1591917230.228330    1.893065    9.446622    -1.242142
1591917230.261040    1.829320    9.410110    -1.263839
1591917230.294990    1.884835    9.472659    -1.261295
1591917230.328290    2.030732    9.456049    -1.209820
1591917230.361660    2.256535    9.391705    -1.140987
1591917230.394970    2.448670    9.291747    -1.216105
1591917230.428320    2.419042    9.315539    -1.255908
1591917230.461630    2.370858    9.351752    -1.214459
1591917230.4950000    2.289605    9.272294    -1.105223
1591917230.528300    2.230648    9.301773    -1.096993
1591917230.561630    2.134281    9.354894    -1.129016
1591917230.5950000    1.956212    9.386318    -1.165527
1591917230.628300    1.843535    9.409961    -1.171064
1591917230.661640    1.910124    9.438691    -1.205630
1591917230.694150    1.995866    9.405771    -1.186776
1591917230.7283    2.076671    9.417293    -1.148469
1591917230.7616300    2.200870    9.373599    -1.205630
1591917230.794330    2.271349    9.322722    -1.228375
1591917230.828300    2.280327    9.315988    -1.110161
1591917230.8616300    2.309058    9.299827    -1.068562
1591917230.894970    2.247407    9.362376    -0.997335
1591917230.9283400    2.218826    9.338584    -0.977882
1591917230.96168    2.189198    9.437943    -1.019331
1591917230.994980    2.055721    9.483882    -0.984167
1591917231.028300    2.007688    9.419238    -0.977433
1591917231.0616500    2.088791    9.396493    -0.965911
1591917231.095080    2.290652    9.506028    -1.209221
1591917231.128290    2.393902    9.517700    -1.380706
1591917231.1616300    2.300678    9.564686    -1.428740
1591917231.195060    2.128296    9.507225    -1.359907
1591917231.2283600    2.290952    9.467571    -1.355717
1591917231.261630    2.540996    9.399037    -1.402104
1591917231.29496    2.676418    9.321375    -1.501015
1591917231.328290    2.563591    9.230396    -1.458967
1591917231.3617500    2.517653    9.262268    -1.389535
1591917231.39499    2.520047    8.973019    -1.527650
1591917231.428290    2.490568    8.880094    -1.665018
1591917231.461620    2.519448    9.038111    -1.720832
1591917231.494550    2.566883    9.277382    -1.682525
1591917231.528290    2.532916    9.364770    -1.612046
1591917231.5616500    2.419640    9.290849    -1.634940
1591917231.594950    2.413355    9.222465    -1.753753
1591917231.6282900    2.583643    9.174281    -1.818546
1591917231.661620    2.751237    9.100959    -1.801786
1591917231.694950    2.772785    8.995764    -1.674894
1591917231.728280    2.796428    9.029582    -1.644218
1591917231.760790    2.835483    9.100959    -1.636586
1591917231.7949500    2.817078    9.199870    -1.608455
1591917231.828280    2.785354    9.308656    -1.565658
1591917231.8616200    2.684948    9.380781    -1.573739
1591917231.894940    2.529624    9.251195    -1.739836
1591917231.928280    2.527229    9.270798    -1.868674
1591917231.961610    2.657713    9.307309    -2.036867
1591917231.994940    2.963872    9.219472    -2.152387
1591917232.028290    3.077447    9.214235    -2.159420
1591917232.0616800    2.765153    9.131036    -1.920898
1591917232.094950    2.604891    9.270498    -1.282544
1591917232.128280    2.849998    9.282769    -1.476175
1591917232.1616100    2.763956    9.488221    -2.096423
1591917232.19494    2.091485    9.606435    -2.305167
1591917232.22827    1.554286    9.413851    -1.921048
1591917232.261610    1.509843    8.931869    -1.253813
1591917232.294940    1.849670    8.999355    -0.628628
1591917232.328300    1.785476    9.080608    -0.741005
1591917232.3616200    1.763180    8.847323    -1.447744
1591917232.394940    2.584990    10.317363    -2.048988
1591917232.4282700    2.895787    10.519673    -1.454478
1591917232.4617    2.139219    9.675418    -0.691775
1591917232.494930    1.405995    8.623914    -0.096067
1591917232.528270    1.390133    8.779537    0.140809
1591917232.561600    1.876306    9.557354    0.861613
1591917232.595030    2.598607    9.711929    1.760187
1591917232.6282700    2.711882    9.239823    2.326117
1591917232.6616000    2.367117    8.282890    2.300379
1591917232.694930    1.827225    8.000524    1.486650
1591917232.728080    1.292270    9.846304    1.237802
1591917232.761590    0.769137    12.726080    1.040580
1591917232.794930    0.855029    9.946112    0.716614
1591917232.8274700    1.661875    8.383447    0.942418
1591917232.860920    2.208202    8.790760    0.618602
1591917232.894930    2.730886    9.528773    0.255282
1591917232.928250    2.585439    9.597457    0.259172
1591917232.9615900    2.245013    9.550470    0.548422
1591917232.9949200    1.995717    9.721357    0.855029
1591917233.028260    1.795801    9.739762    0.864756
1591917233.0616000    1.607557    9.558700    0.743400
1591917233.094920    1.446547    9.511415    0.348207
1591917233.128250    1.547552    9.626935    0.098910
1591917233.161630    1.805228    9.671078    -0.015113
1591917233.1949200    2.209998    9.680805    -0.012570
1591917233.228260    2.492962    9.690830    -0.181660
1591917233.261580    2.644396    9.711929    -0.483030
1591917233.2949300    2.523788    9.724649    -0.843208
1591917233.3282500    2.260725    9.466224    -1.053299
1591917233.360760    2.074127    9.264363    -1.024269
1591917233.394920    2.297685    9.271247    -0.614412
1591917233.428270    2.494758    9.320777    -0.447267
1591917233.46158    2.465728    9.290700    -0.548571
1591917233.494910    2.331504    9.241768    -0.658256
1591917233.528250    2.283470    9.280524    -0.729633
1591917233.5615800    2.138621    9.227552    -0.653467
1591917233.594910    2.300080    9.402479    -0.777068
1591917233.62824    2.600552    9.499594    -1.038335
1591917233.661060    2.804358    9.265112    -1.123928
1591917233.6950200    2.909554    9.241618    -1.241094
1591917233.728210    2.920327    9.201815    -1.349881
1591917233.761570    2.728193    9.020155    -1.267879
1591917233.794910    2.358738    8.764723    -1.025317
1591917233.828310    2.437148    9.061604    -1.113154
1591917233.86157    2.703353    9.358785    -1.322796
1591917233.894080    2.945616    9.307160    -1.547851
1591917233.928240    3.018789    9.064447    -1.543362
1591917233.9616300    3.047968    8.911667    -1.490540
1591917233.994900    2.718017    9.093178    -1.713351
1591917234.028280    2.608932    9.370007    -1.622221
1591917234.0615700    2.569876    9.411457    -1.485004
1591917234.094480    2.668487    9.439589    -1.251120
1591917234.128240    3.151966    9.543737    -1.359907
1591917234.1615600    3.600281    9.697863    -1.738639
1591917234.194950    3.802142    9.880870    -2.362778
1591917234.228290    3.150620    9.327510    -2.116474
1591917234.2616100    2.513164    8.958055    -1.303643
1591917234.295010    2.208052    8.858247    -1.118990
1591917234.328220    2.064550    8.902540    -1.218050
1591917234.361570    1.923292    8.814852    -1.167173
1591917234.394900    1.841440    9.168446    -1.180491
1591917234.428250    1.826926    9.592519    -1.384447
1591917234.461560    1.955614    10.111611    -1.736694
1591917234.494890    2.251298    10.280403    -1.538574
1591917234.528260    1.978658    9.479093    -1.115099
1591917234.5615600    1.816152    9.145850    -0.448314
1591917234.594910    1.776348    8.731055    -0.334739
1591917234.628370    2.067543    9.018509    0.381127
1591917234.661560    2.713828    9.255385    1.622521
1591917234.6948900    3.073556    9.380482    2.342128
1591917234.7279400    2.880075    8.694843    2.133234
1591917234.761540    2.661006    8.476521    1.802834
1591917234.794870    2.535160    8.567950    1.444751
1591917234.8283500    1.409886    10.303596    0.289399
1591917234.861560    0.578349    11.624747    0.993743
1591917234.894880    0.920122    9.178920    0.924461
1591917234.928380    1.975815    9.646687    1.162983
1591917234.96155    1.451185    9.765799    0.412701
1591917234.994880    1.341351    9.668086    0.153079
1591917235.0283000    2.120664    9.101707    0.895431
1591917235.061650    2.518401    9.096171    1.336563
1591917235.094880    2.610727    9.400982    1.180491
1591917235.128430    2.102259    9.591022    0.586579
1591917235.161540    1.872864    9.606734    0.437241
1591917235.195000    1.756147    9.799018    0.427215
1591917235.2282700    1.707215    10.019435    0.060903
1591917235.26154    1.862689    10.107272    -0.281618
1591917235.2948800    2.164508    9.851841    -0.372298
1591917235.328210    2.524237    9.150040    -0.539294
1591917235.361600    2.915240    9.019855    -0.530615
1591917235.394900    3.293973    9.172785    -0.245256
1591917235.428290    3.088819    8.986786    0.060753
1591917235.460830    2.773383    8.947431    -0.131382
1591917235.494870    2.640206    8.985888    -0.202460
1591917235.528290    2.544438    9.146748    -0.410905
1591917235.561530    2.525583    9.406669    -0.380678
1591917235.594870    2.592771    9.803358    -0.553509
1591917235.6283100    2.598008    9.572617    -0.787543
1591917235.661500    2.485780    9.266009    -1.016638
1591917235.69487    2.413954    9.070134    -1.001225
1591917235.728200    2.595464    8.927230    -0.807893
1591917235.761530    3.052009    8.907777    -0.713173
1591917235.793970    3.340660    8.936807    -0.658106
1591917235.828200    3.558233    9.252542    -0.894683
1591917235.861540    3.429395    9.290550    -1.379359
1591917235.89487    3.020136    9.280524    -1.692850
1591917235.928280    2.245612    8.868572    -1.712602
1591917235.961530    1.852514    8.940099    -1.729811
1591917235.9949000    1.979705    9.349058    -1.570447
1591917236.028190    2.725350    9.635016    -1.647360
1591917236.061530    3.130119    9.450812    -1.690905
1591917236.0948600    3.299808    9.184158    -1.652747
1591917236.128190    3.510049    9.330204    -1.839345
1591917236.1615300    3.648763    9.650428    -2.174234
1591917236.194870    3.625121    9.664644    -2.380136
1591917236.228190    3.228431    8.887576    -2.214038
1591917236.261520    2.841468    8.562114    -1.737741
1591917236.2949700    2.193238    9.053973    -1.381155
1591917236.3281900    1.792509    9.270648    -1.201590
1591917236.361520    1.805976    9.003395    -1.239897
1591917236.394880    1.898153    8.928876    -1.048511
1591917236.428330    2.016965    9.588628    -1.155352
1591917236.461530    2.144456    9.989507    -1.463306
1591917236.494850    2.612523    10.456825    -1.807173
1591917236.528260    2.779219    9.893440    -1.548001
1591917236.561500    2.019210    9.349657    -0.849942
1591917236.594850    1.592144    8.833407    -0.397737
1591917236.628180    1.600225    8.533234    -0.134674
1591917236.661510    2.021005    9.115025    0.908600
1591917236.694360    2.605490    9.325565    2.492364
1591917236.7282700    2.994398    8.779537    2.613421
1591917236.7615200    2.862867    8.433875    1.979705
1591917236.794850    2.669236    8.260894    1.403002
1591917236.828180    2.209100    9.322722    0.663044
1591917236.861510    1.188721    12.706926    0.649726
1591917236.8948400    0.608576    10.455030    1.089661
1591917236.928260    0.926706    8.638429    1.432481
1591917236.961510    1.533636    9.050232    0.958728
1591917236.9948400    1.634641    9.757120    0.219967
1591917237.028270    2.029984    9.569774    0.048782
1591917237.061510    2.475305    9.134927    0.437540
1591917237.094020    2.869900    9.352799    0.786346
1591917237.12817    2.871546    9.430311    0.873135
1591917237.1615000    2.348413    9.471911    0.500837
1591917237.194840    1.786823    9.662549    0.262764
1591917237.228170    1.719635    9.702053    0.181510
1591917237.2615300    2.033126    9.640852    0.218621
1591917237.294840    2.364723    9.632023    -0.021847
1591917237.328170    2.597260    9.594763    -0.249446
1591917237.361520    2.685696    9.445724    -0.520739
1591917237.394830    2.732832    9.333047    -0.603488
1591917237.428280    2.597110    9.384073    -0.598102
1591917237.4615000    2.351854    9.350405    -0.561440
1591917237.4948300    2.192789    9.223812    -0.647033
1591917237.52816    2.201020    9.370756    -0.862062
1591917237.5614900    2.287211    9.317784    -0.805948
1591917237.594830    2.573617    9.399336    -0.748637
1591917237.6273500    2.844910    9.460089    -0.649427
1591917237.661590    2.777723    8.891466    -0.557101
1591917237.69483    2.727594    8.861389    -0.778564
1591917237.728240    2.894739    9.118916    -1.157746
1591917237.7615000    2.863016    9.296086    -1.342848
1591917237.794920    2.502390    9.377639    -1.325939
1591917237.828240    2.157176    9.405472    -0.868946
1591917237.861490    2.377891    9.252841    -0.707786
1591917237.894820    2.881721    9.039608    -0.982221
1591917237.927870    3.317466    8.848969    -1.642422
1591917237.961580    3.235614    8.815600    -1.683872
1591917237.994820    3.208529    9.169343    -1.514931
1591917238.0282400    3.047220    9.363573    -1.260697
1591917238.060710    2.865261    9.239075    -1.297807
1591917238.094820    2.770091    9.106496    -1.363797
1591917238.128230    3.010260    9.551069    -1.463007
1591917238.161480    3.412785    9.750985    -1.566257
1591917238.194820    3.806032    9.591621    -1.740285
1591917238.228230    3.885789    9.149142    -2.048389
1591917238.261480    3.376273    8.812009    -2.196231
1591917238.294830    2.555960    8.882339    -1.823334
1591917238.328150    1.835006    9.510517    -0.772280
1591917238.3615000    1.599626    9.363872    -0.881515
1591917238.395060    1.524358    8.976161    -0.962619
1591917238.42823    1.598878    9.381829    -0.775422
1591917238.461480    1.779490    9.576058    -1.071405
1591917238.4948100    2.324620    10.215759    -1.821539
1591917238.528230    3.078794    9.689933    -1.823783
1591917238.561480    2.821716    9.070433    -1.140239
1591917238.594810    2.374150    9.053973    -0.082750
1591917238.628220    2.097919    8.997260    0.307655
1591917238.6609600    2.195633    9.049933    0.624288
1591917238.694810    2.388366    9.073276    1.707365
1591917238.7281300    2.963423    8.673744    2.270302
1591917238.761470    3.225439    8.483854    1.490091
1591917238.7948    2.708740    8.349329    0.533009
1591917238.828220    1.631948    9.540594    0.561141
1591917238.861500    1.202488    12.360365    1.389684
1591917238.894910    1.810316    9.802909    0.895731
1591917238.928130    2.134281    9.341726    0.615609
1591917238.961470    2.290204    9.548974    0.191686
1591917238.9948000    2.577208    9.283218    0.072574
1591917239.028250    2.904316    9.264812    0.235979
1591917239.061500    2.744952    9.156774    0.134973
1591917239.094800    2.620154    9.242666    0.155174
1591917239.12821    2.735226    9.229348    0.522086
1591917239.161420    2.783559    9.255235    0.538845
1591917239.194800    2.675969    9.350106    0.442927
1591917239.228130    2.388665    9.374048    0.095768
1591917239.2614600    2.462137    9.358934    -0.029329
1591917239.2942500    2.593070    9.426421    -0.043096
1591917239.32814    2.699462    9.392603    -0.124050
1591917239.361460    2.592172    9.430461    -0.012570
1591917239.394800    2.481291    9.343522    -0.082001
1591917239.4281300    2.520496    9.439439    0.057760
1591917239.461490    2.768445    9.372551    -0.093972
1591917239.4947900    3.010559    9.377489    -0.025887
1591917239.528120    3.066075    9.482236    -0.258424
1591917239.561460    2.851793    9.566631    -0.275333
1591917239.594790    2.729540    9.565883    -0.422876
1591917239.628210    2.949656    9.559000    -0.640449
1591917239.661480    2.988263    9.412355    -0.641347
1591917239.6947900    3.050363    9.124751    -0.883161
1591917239.727740    2.921076    8.993220    -0.846650
1591917239.760630    2.720412    9.076718    -0.855478
1591917239.794770    2.748992    9.056068    -0.798616
1591917239.828120    2.887706    8.970924    -0.855179
1591917239.8614200    2.926463    9.081057    -0.857274
1591917239.894780    2.930503    9.138368    -0.933439
1591917239.928140    2.809745    9.206005    -1.088464
1591917239.961450    2.716521    9.072827    -1.161786
1591917239.994780    2.738069    8.948778    -1.187374
1591917240.028100    2.750040    9.097966    -1.201740
1591917240.060610    2.770540    9.237728    -1.356914
1591917240.093900    2.727445    9.334394    -1.357512
1591917240.128110    2.506131    9.485528    -1.266832
1591917240.161430    2.324171    9.152285    -1.231368
1591917240.193900    2.452860    9.058163    -1.155502
1591917240.227290    2.760066    9.393949    -1.234061
1591917240.260630    3.131316    9.612121    -1.397765
1591917240.294770    3.171270    9.181314    -1.358261
1591917240.328100    3.163937    8.872462    -1.372925
1591917240.361580    3.060239    9.160216    -1.358111
1591917240.394870    2.930353    9.242816    -1.011101
1591917240.4272600    2.783858    9.326164    -0.701800
1591917240.460790    2.616264    9.541642    -0.820463
1591917240.4939300    2.630928    9.425523    -1.162684
1591917240.527330    2.683002    9.088390    -1.416170
1591917240.561450    2.681655    9.116222    -1.187225
1591917240.594770    2.828899    9.557054    -1.239448
1591917240.628140    2.641253    10.025420    -1.368586
1591917240.6606200    2.125004    10.069264    -0.789787
1591917240.694770    1.925237    9.734076    0.125247
1591917240.72818    1.905186    8.948029    -0.028730
1591917240.761440    2.163460    8.687660    -0.281169
1591917240.7947600    2.796278    9.175179    -0.357185
1591917240.827290    3.214365    9.252392    -0.275184
1591917240.861530    2.771438    9.148095    0.049081
1591917240.894760    1.962198    8.820239    0.477344
1591917240.928090    1.532888    9.140912    0.118064
1591917240.961460    1.142932    9.448866    -0.058808
1591917240.994760    1.026215    8.980052    -0.016161
1591917241.028200    1.577629    9.573664    0.261716
1591917241.0615800    3.497480    12.198009    -0.060154
1591917241.094760    4.642956    8.755446    0.875530
1591917241.128100    3.700688    8.118588    0.730980
1591917241.161620    2.906262    9.258079    -0.763451
1591917241.194770    2.659659    9.492112    -1.029956
1591917241.2281700    2.521543    9.436297    -0.458041
1591917241.261450    2.554912    9.083451    -0.028431
1591917241.294760    2.557007    9.211541    0.023044
1591917241.3281700    2.677166    9.204209    -0.249895
1591917241.361440    2.885312    9.183559    -0.191087
1591917241.394790    2.953846    9.206154    -0.279373
1591917241.428080    2.854188    9.293094    -0.401927
1591917241.461420    2.837428    9.356540    -0.522834
1591917241.4948600    2.803311    9.351153    -0.475997
1591917241.528160    2.724901    9.261221    -0.594510
1591917241.561420    2.827403    9.339032    -0.593612
1591917241.594770    2.995146    9.326762    -0.682347
1591917241.628220    3.274819    9.272593    -0.646135
1591917241.661380    3.437625    9.258378    -0.783951
1591917241.694750    3.259556    9.361927    -0.894683
1591917241.728170    2.948759    9.376592    -0.851588
1591917241.76129    2.744354    9.484780    -0.675015
1591917241.794740    2.774281    9.475502    -0.673519
1591917241.828160    2.808997    9.288605    -0.768539
1591917241.861400    2.689736    9.021053    -0.752528
1591917241.893970    2.744653    9.003844    -0.757914
1591917241.928160    2.949956    9.123704    -0.835127
1591917241.961410    3.251625    9.074623    -0.973542
1591917241.99474    3.194613    9.031527    -1.000926
1591917242.0280700    2.988712    9.068637    -1.124078
1591917242.0615000    2.653673    9.064597    -1.221342
1591917242.094740    2.382081    9.161862    -1.189170
1591917242.1280700    2.353500    9.244312    -1.001524
1591917242.161400    2.852542    9.112930    -1.110760
1591917242.1947300    2.918382    9.065495    -1.209820
1591917242.228150    2.958934    9.224260    -1.398663
1591917242.2614000    2.757821    9.501090    -1.410634
1591917242.2947600    2.548478    9.427468    -1.373075
1591917242.328150    2.494010    9.271396    -1.336413
1591917242.361390    2.556858    9.128642    -1.371279
1591917242.39473    2.705747    9.345317    -1.249773
1591917242.427250    2.995146    9.418490    -1.125275
1591917242.4613900    3.048866    9.268104    -1.188422
1591917242.494730    2.990657    8.976311    -1.184980
1591917242.52814    2.914192    8.907777    -1.122432
1591917242.5613900    3.071461    9.315240    -0.873435
1591917242.594730    3.217807    9.487473    -0.789488
1591917242.628150    3.262399    9.499145    -0.957830
1591917242.661470    2.684050    9.159168    -1.465251
1591917242.694720    2.167501    9.147047    -1.349133
1591917242.728160    2.064849    9.661651    -0.910246
1591917242.761480    2.365322    10.238205    -0.228646
1591917242.794720    2.713977    10.035895    0.091728
1591917242.828060    2.486079    9.307609    0.137068
1591917242.861490    2.052729    8.297255    -0.292990
1591917242.894720    2.016516    8.855703    -0.414496
1591917242.9281400    2.440440    9.472659    -0.652869
1591917242.9605800    2.700510    9.491064    -0.496797
1591917242.994840    1.775899    9.612271    0.504877
1591917243.028050    1.240047    8.523508    0.452354
1591917243.061380    1.898303    8.841637    0.731129
1591917243.094720    2.095375    9.001749    1.048810
